spec	method	path	operation_id	reason
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/charges/{OrderChargeId}/child/chargeComponents/{OrderChargeComponentId}/child/totalComponents/{OrderTotalComponentId}	get_salesOrdersForOrderHub-lines-charges-chargeComponents-totalComponents	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/charges/{OrderChargeId}/child/chargeTiers	getall_salesOrdersForOrderHub-lines-charges-chargeTiers	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/charges/{OrderChargeId}/child/chargeTiers	create_salesOrdersForOrderHub-lines-charges-chargeTiers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/charges/{OrderChargeId}/child/chargeTiers/{OrderChargeTierId}	get_salesOrdersForOrderHub-lines-charges-chargeTiers	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/charges/{OrderChargeId}/child/chargeTiers/{OrderChargeTierId}	update_salesOrdersForOrderHub-lines-charges-chargeTiers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/project/{DooOrderPrjId}/child/projectDetail	getall_salesOrdersForOrderHub-lines-project-projectDetail	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/project/{DooOrderPrjId}/child/projectDetail	create_salesOrdersForOrderHub-lines-project-projectDetail	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/project/{DooOrderPrjId}/child/projectDetail/{DooOrderPrjId2}	get_salesOrdersForOrderHub-lines-project-projectDetail	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHub/{OrderKey}/child/lines/{linesUniqID}/child/project/{DooOrderPrjId}/child/projectDetail/{DooOrderPrjId2}	update_salesOrdersForOrderHub-lines-project-projectDetail	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeComponents	getall_salesOrdersForOrderHubRequests-lines-charges-chargeComponents	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeComponents	create_salesOrdersForOrderHubRequests-lines-charges-chargeComponents	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeComponents/{chargeComponentsUniqID}	delete_salesOrdersForOrderHubRequests-lines-charges-chargeComponents	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeComponents/{chargeComponentsUniqID}	get_salesOrdersForOrderHubRequests-lines-charges-chargeComponents	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeComponents/{chargeComponentsUniqID}	update_salesOrdersForOrderHubRequests-lines-charges-chargeComponents	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeTiers	getall_salesOrdersForOrderHubRequests-lines-charges-chargeTiers	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeTiers	create_salesOrdersForOrderHubRequests-lines-charges-chargeTiers	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeTiers/{chargeTiersUniqID}	delete_salesOrdersForOrderHubRequests-lines-charges-chargeTiers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeTiers/{chargeTiersUniqID}	get_salesOrdersForOrderHubRequests-lines-charges-chargeTiers	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/salesOrdersForOrderHubRequests/{OrderKey}/child/lines/{linesUniqID}/child/charges/{chargesUniqID}/child/chargeTiers/{chargeTiersUniqID}	update_salesOrdersForOrderHubRequests-lines-charges-chargeTiers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/chargesDFF	getall_shippingChargeLists-details-charges-chargesDFF	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/chargesDFF	create_shippingChargeLists-details-charges-chargesDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/chargesDFF/{ShippingChargeId2}	get_shippingChargeLists-details-charges-chargesDFF	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/chargesDFF/{ShippingChargeId2}	update_shippingChargeLists-details-charges-chargesDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes	getall_shippingChargeLists-details-charges-pricingMatrixes	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes	create_shippingChargeLists-details-charges-pricingMatrixes	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}	delete_shippingChargeLists-details-charges-pricingMatrixes	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}	get_shippingChargeLists-details-charges-pricingMatrixes	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}	update_shippingChargeLists-details-charges-pricingMatrixes	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/dimensions	getall_shippingChargeLists-details-charges-pricingMatrixes-dimensions	child depth 4 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/dimensions	create_shippingChargeLists-details-charges-pricingMatrixes-dimensions	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/dimensions/{MatrixDimensionId}	get_shippingChargeLists-details-charges-pricingMatrixes-dimensions	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/rules	getall_shippingChargeLists-details-charges-pricingMatrixes-rules	child depth 4 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/rules	create_shippingChargeLists-details-charges-pricingMatrixes-rules	child depth 4 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/rules/{MatrixRuleId}	delete_shippingChargeLists-details-charges-pricingMatrixes-rules	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/rules/{MatrixRuleId}	get_shippingChargeLists-details-charges-pricingMatrixes-rules	child depth 4 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/shippingChargeLists/{ShippingChargeListId}/child/details/{ShippingDetailId}/child/charges/{ShippingChargeId}/child/pricingMatrixes/{MatrixId}/child/rules/{MatrixRuleId}	update_shippingChargeLists-details-charges-pricingMatrixes-rules	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/extensionRules	getall_configuratorModels-versions-ruleFolders-extensionRules	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/extensionRules	create_configuratorModels-versions-ruleFolders-extensionRules	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/extensionRules/{RuleId}	get_configuratorModels-versions-ruleFolders-extensionRules	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/extensionRules/{RuleId}	update_configuratorModels-versions-ruleFolders-extensionRules	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/ruleFolders	getall_configuratorModels-versions-ruleFolders-ruleFolders	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/ruleFolders	create_configuratorModels-versions-ruleFolders-ruleFolders	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/ruleFolders/{RuleFolderId2}	get_configuratorModels-versions-ruleFolders-ruleFolders	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/configuratorModels/{configuratorModelsUniqID}/child/versions/{versionsUniqID}/child/ruleFolders/{RuleFolderId}/child/ruleFolders/{RuleFolderId2}	update_configuratorModels-versions-ruleFolders-ruleFolders	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/ReferenceDesignator/{ReferenceDesignatorSequenceId}/child/ReferenceDesignatorDFF	getall_itemStructures-Component-ReferenceDesignator-ReferenceDesignatorDFF	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/ReferenceDesignator/{ReferenceDesignatorSequenceId}/child/ReferenceDesignatorDFF	create_itemStructures-Component-ReferenceDesignator-ReferenceDesignatorDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/ReferenceDesignator/{ReferenceDesignatorSequenceId}/child/ReferenceDesignatorDFF/{RefDesigSequenceId}	get_itemStructures-Component-ReferenceDesignator-ReferenceDesignatorDFF	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/ReferenceDesignator/{ReferenceDesignatorSequenceId}/child/ReferenceDesignatorDFF/{RefDesigSequenceId}	update_itemStructures-Component-ReferenceDesignator-ReferenceDesignatorDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/SubstituteComponent/{SubstituteComponentSequenceId}/child/SubstituteComponentDFF	getall_itemStructures-Component-SubstituteComponent-SubstituteComponentDFF	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/SubstituteComponent/{SubstituteComponentSequenceId}/child/SubstituteComponentDFF	create_itemStructures-Component-SubstituteComponent-SubstituteComponentDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/SubstituteComponent/{SubstituteComponentSequenceId}/child/SubstituteComponentDFF/{SubCompSequenceId}	get_itemStructures-Component-SubstituteComponent-SubstituteComponentDFF	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/itemStructures/{BillSequenceId}/child/Component/{ComponentSequenceId}/child/SubstituteComponent/{SubstituteComponentSequenceId}/child/SubstituteComponentDFF/{SubCompSequenceId}	update_itemStructures-Component-SubstituteComponent-SubstituteComponentDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItem/{AffectedItemUniqID}/child/ItemRevision	getall_productChangeOrders-AffectedObject-AffectedItem-ItemRevision	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItem/{AffectedItemUniqID}/child/ItemRevision	create_productChangeOrders-AffectedObject-AffectedItem-ItemRevision	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItem/{AffectedItemUniqID}/child/ItemRevision/{productChangeOrders_AffectedObject_AffectedItem_ItemRevision_Id}	delete_productChangeOrders-AffectedObject-AffectedItem-ItemRevision	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItem/{AffectedItemUniqID}/child/ItemRevision/{productChangeOrders_AffectedObject_AffectedItem_ItemRevision_Id}	get_productChangeOrders-AffectedObject-AffectedItem-ItemRevision	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItem/{AffectedItemUniqID}/child/ItemRevision/{productChangeOrders_AffectedObject_AffectedItem_ItemRevision_Id}	update_productChangeOrders-AffectedObject-AffectedItem-ItemRevision	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent	getall_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent	create_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}	delete_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}	get_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}	update_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}/child/RedlinedReferenceDesignator	getall_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent-RedlinedReferenceDesignator	child depth 4 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}/child/RedlinedReferenceDesignator	create_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent-RedlinedReferenceDesignator	child depth 4 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}/child/RedlinedReferenceDesignator/{RedlinedReferenceDesignatorUniqID}	delete_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent-RedlinedReferenceDesignator	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}/child/RedlinedReferenceDesignator/{RedlinedReferenceDesignatorUniqID}	get_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent-RedlinedReferenceDesignator	child depth 4 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/productChangeOrders/{ChangeId}/child/AffectedObject/{AffectedObjectUniqID}/child/AffectedItemStructure/{AffectedItemStructureUniqID}/child/StructureComponent/{StructureComponentUniqID}/child/RedlinedReferenceDesignator/{RedlinedReferenceDesignatorUniqID}	update_productChangeOrders-AffectedObject-AffectedItemStructure-StructureComponent-RedlinedReferenceDesignator	child depth 4 > 2
